,Facebook,OP_WithRank,OP_With_OUT_Rank
18168,3.36729582999,3.67382005819,3.95687348136
26932,3.97029191355,2.89861437293,3.61157365408
90811,4.09434456222,4.8372952171,5.02176953003
55863,3.04452243772,4.387197073,3.49181219139
76343,5.23644196283,4.96992225064,3.53175263379
10249,5.93224518745,5.18044804946,4.91714220852
9408,0.69314718056,0.915882782168,3.47980609618
76825,5.22574667371,4.88098874713,5.2152885027
45172,7.75104511797,7.87389763148,4.2768931744
58599,1.09861228867,2.56784560891,3.10003111065
42673,6.73933662736,6.4909059617,3.11394227373
47441,3.52636052462,4.26382293729,3.04695288541
39568,4.75359019111,5.09278128623,4.9964272237
22785,7.82883452759,6.8314647796,4.98077241777
1039,4.02535169074,5.69541432051,3.08366547423
23919,6.8276292345,5.90184450482,4.00397567699
66412,5.45103845357,5.51220304952,4.93866162961
44758,3.68887945411,4.76991442038,4.92768995397
1376,0.69314718056,2.6278235191,3.09893801125
43992,7.55955949601,7.75346095462,3.78546702441
73961,5.75257263883,5.33482622195,3.51961606745
65232,2.63905732962,2.48696447545,3.48007219985
3998,4.58496747867,4.43603629429,5.09157043822
73631,2.8903717579,2.77854589147,3.49967738272
41035,2.99573227355,2.68184070369,3.4999246835
72966,3.33220451018,3.50330481106,3.52783259526
41724,2.19722457734,3.51101379446,3.09321869337
33029,3.36729582999,2.82199593912,3.58352643998
85594,8.06589354696,7.93836292047,5.11106159306
40740,1.38629436112,1.67051999674,3.02185882804
72312,3.33220451018,3.95446415676,5.20010564061
77867,7.29097477814,7.54052830126,5.05917281717
44779,4.38202663467,5.44795955452,5.03440255397
61708,6.0112671744,6.0008500686,3.29865614002
73060,4.36944785247,4.36506861741,3.5212228612
60910,4.7957905456,5.12152693129,3.14944731206
24898,5.79301360838,5.84479961498,5.01524171534
12225,2.30258509299,1.74083402297,3.08963954696
22784,4.48863636973,3.13432173292,5.06259253205
12541,6.62671774925,5.80812455331,5.23254433935
48940,3.09104245336,2.34426226264,3.12350695834
60200,6.36990098283,6.32246782876,3.51389156666
63571,7.39694860262,7.56126030382,4.93537124499
55253,4.9558270576,5.38169810529,4.95414060009
37847,2.7080502011,2.10781849694,3.12031674558
73616,2.99573227355,2.72309889109,3.10885334182
51511,2.30258509299,1.6481507796,3.49153423713
45551,3.76120011569,3.93216538772,3.60916143476
66780,6.58479139239,6.89829488535,3.78575128096
86539,6.59304453414,6.18832806619,3.6165119145
8500,3.25809653802,3.05235391446,3.14078547621
41075,2.07944154168,2.05641738435,3.49903109419
4107,7.71110125184,6.51211888787,4.94841217248
39358,3.76120011569,4.10598527003,3.48137570268
82755,2.3978952728,2.43715910828,3.06451150468
15746,1.09861228867,1.7214492354,3.50203740317
56630,3.55534806149,2.83224686956,3.14702735303
60280,2.30258509299,2.48395358934,3.49620075625
9462,3.76120011569,2.52912623068,4.97189770177
15729,5.63835466933,5.19502514551,4.96194267935
53580,3.36729582999,3.39266070997,3.47419679309
17224,2.83321334406,2.9613553656,4.96172008095
65479,5.65599181082,5.3930188067,4.97928945779
48912,6.66057514984,6.23118880952,4.97480504651
8320,2.07944154168,2.51517112051,3.12390065428
86454,7.65822752616,7.33386017242,4.9847863867
1960,2.07944154168,2.82977151585,3.0533479226
36665,3.04452243772,3.9103466081,4.94077897416
24345,5.26785815906,4.68645236338,3.49455440632
13172,7.9926066524,6.68449483731,5.08771788781
75269,3.43398720449,4.70155463883,3.11015808213
11658,4.02535169074,3.09411773892,3.12286910699
64786,4.7621739348,4.84123584776,5.08605306616
67657,4.02535169074,3.80392668273,4.91246139576
31816,6.65929391968,6.37397228367,4.94278989917
14845,2.30258509299,2.43634762409,2.84523236592
58092,4.1743872699,3.81876554093,3.17561775356
8507,2.07944154168,2.60454111334,3.475282856
17580,5.06890420222,4.69014485128,4.95302290173
7999,5.17048399504,4.98668586869,4.977369186
34631,0.69314718056,1.59756470224,3.51618647772
43940,2.19722457734,2.22215737994,3.49255997598
87029,5.9763509093,6.2571254894,4.97587393308
51036,4.91265488574,4.75707795336,5.02380652517
52328,7.26612877956,7.18821072812,4.94412849836
61165,5.14749447681,5.50181503847,3.48811945441
6999,8.23906533177,7.49490891602,5.08638076571
14989,4.04305126783,3.69271794512,3.26475144207
46561,2.63905732962,2.85825885727,3.48780855909
86263,1.79175946923,2.75228492927,3.10813860612
30894,2.77258872224,3.36311897125,3.495051799
23036,4.34380542185,2.87317365784,3.50990499371
8189,7.1268908089,6.59089074051,4.94664212214
13997,2.07944154168,3.33044524863,4.94259656761
50140,5.61312810639,5.34989526459,4.91588506762
61882,2.63905732962,2.71183003252,3.01788176515
58638,2.94443897917,3.38173449219,3.5044491136
18929,3.04452243772,4.83910745817,3.55469436675
85706,4.15888308336,4.18707057746,4.94346047382
23356,7.8739783796,7.13338833167,4.98124318285
64892,4.5538768916,4.4038336855,3.13300389425
33656,6.6320017774,6.43539968479,3.5140648138
74802,4.5538768916,4.62615764082,3.22179027497
37968,2.83321334406,2.47385013228,4.97542291409
50297,5.63478960317,5.41639927078,4.99795718626
76704,1.60943791243,2.48538708457,2.85331337601
9183,4.91265488574,3.75575109992,3.60291697352
63368,2.48490664979,2.0547131384,3.11713741268
91263,1.79175946923,5.01933371241,4.98525275254
45903,2.94443897917,2.96787543577,3.9919585284
67887,1.38629436112,1.75234389175,3.11032111364
12280,6.0330862218,4.89985313676,3.06181665604
60431,2.7080502011,2.67188919834,3.10293718231
78804,3.89182029811,4.41365032413,3.07157476097
37493,2.99573227355,2.3341766892,3.12601205489
74252,2.7080502011,3.00725761028,3.05897823209
65530,2.8903717579,2.68973637194,3.47123656699
27628,2.56494935746,2.82917412685,3.10388024088
26774,3.91202300543,2.94192438209,4.98091896473
37484,2.8903717579,2.25991469262,3.12686887156
28866,3.82864139649,2.61183587019,3.13708692248
39245,5.38449506279,5.46294493761,4.93059060473
80691,2.07944154168,2.28881769638,2.84772590665
3744,5.80814248998,5.95806523744,3.54038652375
39339,3.36729582999,3.75904067912,3.07812318622
53026,4.67282883446,5.05446102777,3.49357084583
81890,2.83321334406,3.14584964301,3.05572884079
27001,6.00141487796,5.26099979655,4.95655161043
59704,5.45532111536,5.48679891116,5.09403228688
45398,4.06044301055,4.48516687621,3.992022876
10200,6.04500531404,5.31338044774,5.03583276285
31340,4.2341065046,4.08578282888,3.22270440774
81126,4.66343909411,4.19814594562,3.56488290406
3136,4.3040650932,5.40429089257,3.13361129587
62772,3.25809653802,2.77838779326,3.43947222135
6919,2.19722457734,2.32886750348,3.99059299479
62147,3.7135720667,3.74074911533,4.94179196388
52070,5.22035582508,5.06922041779,4.94335441889
72974,4.39444915467,4.58335438844,4.94388886311
66142,6.55250788703,6.12703808454,5.06111942688
64444,6.24027584517,6.76932379287,5.12666534931
35142,4.1743872699,3.41100308286,3.13415585229
44442,7.37211802834,7.89004040906,4.01381403038
73558,1.94591014906,2.08122362671,2.84951628998
40738,3.76120011569,3.35250867479,4.94037359236
75834,4.07753744391,5.17388728706,5.00214404789
16469,5.51342874616,5.22426950382,3.50760242433
63610,6.10702288774,6.47542498124,4.9428725582
33849,2.48490664979,3.09060477153,3.13352728004
23802,2.99573227355,2.13643802637,3.49724856159
34676,4.70953020131,4.44250728454,4.99889811888
81534,6.55108033504,6.50765553143,3.98609749083
53190,2.63905732962,3.38594188416,3.05645009101
37412,2.99573227355,2.71033337401,3.04085234432
35791,2.63905732962,2.31130467693,4.87509610966
49802,5.24702407216,4.75293342609,4.95857694648
11483,2.63905732962,2.37844100902,3.03863289465
12505,5.63121178182,4.62251701201,3.10992455499
1832,4.82028156561,5.51004211522,3.41811763424
23592,2.19722457734,1.61360546781,3.53814591601
55846,3.61091791264,4.71639930282,3.1182573834
32586,6.17170059741,6.10852773064,4.99881976883
3393,1.94591014906,3.41814321039,3.53539953645
78855,2.63905732962,3.59834744578,3.11933414334
49435,4.36944785247,3.58277508925,4.97782294322
27775,6.30078579466,6.46766937182,4.9836460157
5410,4.33073334029,4.06915260662,3.10311831212
56352,5.83773044717,5.89267870606,4.99546067071
18853,2.48490664979,4.63198185297,3.51206973462
19205,3.04452243772,4.01728752057,3.51540989354
62295,2.48490664979,2.29365800517,3.07825317105
47762,5.48893772616,5.92659426393,4.96763943815
10403,3.04452243772,2.42679496818,3.11111478527
81172,4.24849524205,3.8231056037,4.02522218589
81925,3.295836866,3.58010979899,3.14133846384
44778,1.94591014906,3.30113398051,3.0953003755
72477,4.07753744391,4.19116956762,3.4983829935
22262,7.69575799055,6.4024454915,3.54598184115
35143,4.89783979995,4.75304370326,4.96509840147
77133,2.3978952728,2.38477775608,3.53833056531
72229,2.63905732962,3.16666841458,3.4904523531
52719,3.97029191355,4.81500669205,4.95765962034
74658,2.48490664979,2.84358350223,3.52360617177
8078,5.40717177146,4.94119745288,3.52053126628
15061,6.45047042214,6.09099943731,4.97661088735
79995,3.33220451018,3.4653384106,3.27863938709
87053,1.79175946923,3.04767788851,3.0930983976
29463,2.30258509299,1.61503720806,3.05286503612
10831,2.77258872224,2.65790728959,3.96620175249
35087,3.04452243772,2.42866566445,3.11287828464
18070,2.83321334406,2.70750527465,3.57034627713
1300,6.98933526597,8.19640950559,3.7940541128
77307,5.06890420222,4.32330632372,3.10755233993
15560,4.64439089914,4.23019125203,3.10086257815
73242,0.69314718056,1.6843276705,3.10814979151
31988,3.89182029811,3.1247096491,3.11931263206
48548,1.60943791243,1.58152431447,3.96036155442
35780,1.60943791243,1.66263946862,3.02152470845
6219,5.89715386764,5.25106658479,4.95003720935
22210,5.1532915945,4.13391989078,5.0156447789
48554,1.60943791243,1.57490578016,3.51255171502
72626,3.98898404656,4.07113146647,3.42530365296
38400,6.70563909486,6.28379441334,4.94241787591
72878,1.60943791243,2.27582507821,3.48263053408
70582,2.07944154168,2.15863135432,3.1049553848
51639,4.66343909411,4.16791133265,5.08238804299
38159,6.0799331951,5.54235331482,4.00038586539
53730,5.81711115996,5.77876771562,5.07956562965
51458,4.27666611902,3.61142245712,4.9774080559
68384,3.33220451018,3.08278805896,3.47195034433
65933,5.13579843705,4.75542224544,4.94305673154
76882,5.48479693349,4.97285980658,4.12652531328
30282,3.68887945411,4.54521537523,4.9593461681
92442,4.38202663467,5.42035175441,4.01180702716
55487,2.19722457734,4.18940721605,4.93561689443
58158,0.69314718056,2.05603348432,3.09328958912
13001,2.07944154168,2.11933993001,4.92060498099
55098,2.3978952728,3.13771162479,3.9658621914
26278,6.30627528695,5.48050118209,4.98844089912
12784,3.66356164613,2.9986611946,3.09051392679
54868,2.07944154168,2.3691895298,3.95990163982
50618,6.85856503479,6.81062151425,5.20740096322
83379,6.19236248947,6.5846480927,4.92786343735
63287,7.34213173058,7.64658226134,4.98152526084
60374,5.93489419562,5.78085142003,3.40371430131
61544,1.09861228867,2.13213711396,3.4812042396
55999,6.82871207164,6.6414065069,5.02425306196
4667,4.99043258678,3.93744273742,3.11102030292
25712,2.77258872224,1.66164362109,3.61018296306
12262,3.25809653802,2.53885212041,3.42127404855
33059,2.19722457734,1.97461996508,3.51721308608
35817,4.93447393313,4.24863594541,3.11045388668
68643,4.36944785247,4.26876570288,3.63993026799
52513,4.48863636973,4.97693573252,4.9419858294
11325,2.19722457734,2.30272281223,3.46238969496
22533,2.7080502011,1.76989817272,3.50314064315
58616,4.60517018599,5.11529171142,4.95099329002
38237,3.80666248977,3.18140783193,3.50782382545
60189,3.61091791264,3.6178030468,4.95327657208
71853,3.4657359028,4.07461305881,3.08306528446
17539,3.36729582999,3.36717426963,4.95081486028
1176,3.68887945411,5.372446068,3.50614236591
20826,4.89783979995,5.09006477825,4.08043330617
12848,4.52178857705,3.98653320979,3.54669839671
5694,4.89034912822,4.62540329777,3.47056253091
58376,4.14313472639,4.41911156544,3.12037557782
60060,7.22183582529,7.64541707664,4.94975402583
3362,2.07944154168,3.48184292472,3.50009606822
39516,3.04452243772,3.48962764756,3.03336574202
40585,1.09861228867,1.80925974378,3.11272236541
78773,6.53958595562,6.63250258527,4.98171524562
52932,1.38629436112,2.8600238628,3.09795639067
54473,7.13727843726,6.44399088896,3.10055144777
81815,3.09104245336,3.61771201888,4.93579546885
37817,5.5568280617,4.8506231098,3.49593744578
25195,4.74493212836,4.1594964093,3.54776707948
19683,5.72358510195,5.81169540324,3.99180183806
66523,0.69314718056,3.00975413271,3.50407839359
28175,2.19722457734,1.82127732504,3.42187084923
86861,5.26785815906,5.41907164611,5.00210145822
82456,7.31787619863,7.59302176997,3.5348031023
58493,7.36833968631,7.90145899225,4.97018373775
60216,2.56494935746,2.64562338218,3.48955378027
52090,3.55534806149,3.11395971314,3.1347780351
64155,2.07944154168,3.09210123153,3.05531512553
38626,4.35670882669,3.93333886944,5.01461267069
31709,3.63758615973,2.87952619583,3.14843975621
77765,5.20400668708,4.50991417727,3.51852065232
60750,6.88038408219,6.8211783187,4.91886701231
62927,5.2626901889,4.84438914162,3.50388504287
20341,6.02827852023,5.52899849358,3.50204014814
47894,3.04452243772,3.24351751232,3.08663061813
52445,6.27476202124,6.38591212246,5.03109733022
4103,3.36729582999,3.18064555867,3.50366210081
17693,3.25809653802,3.04321316984,4.94176037138
54611,1.09861228867,1.68032477424,2.84342256199
50496,5.42053499927,5.24556165834,4.93677227126
62834,5.70044357339,5.47989423158,3.64803955335
86164,3.295836866,3.47779922911,5.02911563089
27545,4.33073334029,4.2477581909,3.50829815045
40573,3.33220451018,3.05435376689,3.78223622044
37006,4.75359019111,4.53222368558,3.05160312454
53932,4.20469261939,3.93526065725,4.88923081452
55116,5.23644196283,5.71118580663,4.98770852678
35460,2.3978952728,2.06057764035,3.51630051111
35529,1.94591014906,1.79097875178,3.10186896468
87018,4.8283137373,5.23781263627,5.21250323147
56757,8.43468076984,8.11033433989,3.22230872538
6607,6.74405918631,6.23836117836,5.03184665594
78675,4.52178857705,4.86953970787,3.12111551006
73595,5.81413053183,5.66425815761,5.03215974891
61793,3.52636052462,3.45637680999,3.15208512499
53896,6.8936563546,6.49074921441,5.02435667987
34229,3.52636052462,3.2191182474,3.11041128567
8310,1.09861228867,2.27003239326,3.10484335832
29085,3.295836866,2.25885703518,3.49791806745
58123,3.78418963392,3.65047226966,4.93724646387
3861,4.91998092583,4.54420990297,2.85072655611
76836,6.34388043413,6.26760732763,5.00644020341
38223,6.8079349437,6.38142037953,4.97246294257
66912,3.295836866,3.20096392154,3.60834676209
811,1.94591014906,5.58640787576,3.10898264849
22988,3.97029191355,2.77225220295,3.49065861551
19872,3.87120101091,3.92669323038,4.95291023512
77714,4.07753744391,3.44469517558,4.91825564317
46705,2.48490664979,2.86561808616,3.54423369829
20607,6.10702288774,5.87712000923,4.94387061814
30168,4.80402104473,4.87829120124,3.50243455429
64544,2.99573227355,3.22258032397,3.09355008679
65283,2.8903717579,2.5762407125,3.06449721299
1514,5.08759633523,6.05308846691,3.13152970404
20831,4.29045944115,4.76021745536,4.9805853763
69526,1.38629436112,2.44608999188,3.50434134551
52217,1.60943791243,1.92187636545,3.10196344777
44378,2.7080502011,3.56058974451,3.5116740656
32970,1.38629436112,1.625640248,3.01363764712
74926,4.89783979995,5.13512839902,5.04319191886
44213,6.26530121274,6.32018824109,3.61671763851
11639,2.07944154168,2.1760077139,3.02338559197
76128,5.23110861685,5.40916493111,5.06538262907
57469,2.30258509299,1.95103893043,4.92218891057
86170,8.28752842311,8.24379845329,5.02229553049
31013,2.48490664979,2.56614233255,3.43851157
50819,4.64439089914,4.29317019817,3.20549624505
47868,2.07944154168,2.69951602666,3.02722149309
3538,1.60943791243,2.57737692047,3.47323014882
71426,3.68887945411,3.99683286237,3.1162958066
58546,2.63905732962,3.15198333534,3.47571058081
61318,2.94443897917,3.66497055308,3.08995238464
29407,4.31748811354,2.86442476784,3.1479015293
19503,6.02586597383,6.14710828807,4.94610821636
53888,2.7080502011,2.63418734871,3.49164432884
49879,8.19918935908,8.14708280247,5.21114473105
46628,2.3978952728,2.66810025887,3.08767114225
12785,6.36990098283,5.78423337304,4.96386175292
10748,5.85793315448,4.99731475966,3.52159766477
25787,4.70953020131,3.56702916463,4.9356399078
51696,2.83321334406,2.00209438101,3.49888645726
72363,2.94443897917,3.02842535317,3.03298903737
75437,4.11087386417,5.54033244934,4.97125683588
77270,1.60943791243,1.59485734429,3.49128930606
39509,5.75574221359,5.6406652518,3.45559947101
1685,3.33220451018,4.29219028581,3.14344749635
67907,3.04452243772,2.70601396097,3.02379225205
33315,8.43706714694,8.08097393063,5.02468483416
41056,1.94591014906,1.98466100738,3.6473733217
51970,4.15888308336,3.65022781413,5.0878769198
38228,1.60943791243,1.69251998094,3.11243402654
22075,5.1239639794,3.98742055189,3.27749547566
44500,1.09861228867,2.87300667269,3.52057680322
47851,6.41836493594,6.82315878972,4.93441529889
8379,2.7080502011,2.85904339084,3.45357047178
72260,7.10002716663,7.11924803627,4.95076020378
58494,2.30258509299,2.85833145294,3.13746466005
59183,5.35185813348,5.84233785504,5.06147642078
37804,4.64439089914,3.81127783819,3.03554163409
48902,2.19722457734,1.61595814806,3.51352015823
43806,3.68887945411,3.37875769057,3.62584390827
25759,5.76205138278,4.68990824522,4.93823485479
1163,2.07944154168,4.17674268482,3.50080007525
29159,4.02535169074,2.70050290734,3.03494564558
45225,3.04452243772,3.35873864057,3.52537111945
41759,5.72684774759,5.95519167106,3.99863620408
87286,4.44265125649,4.89738242198,5.01048224865
45350,2.99573227355,3.20814176904,3.04047558432
9904,2.30258509299,1.59094895405,3.4790572915
57687,3.7135720667,3.21350736689,4.97753234446
77140,3.95124371858,3.55109840994,3.48620359217
53711,2.83321334406,2.828081705,3.09525190241
24887,2.48490664979,2.88480509542,3.01370858494
19511,6.78105762594,6.43737725741,3.540444352
76539,3.25809653802,3.52445355094,3.48692682534
20703,5.77765232322,5.36286373304,3.99993759726
27711,4.20469261939,4.02564572358,3.50781435701
4775,7.71779621101,6.42337405804,5.02497899817
45050,4.04305126783,4.38957549971,3.15372789767
2001,3.17805383035,3.881922372,3.07527467498
39547,3.73766961828,4.08910721772,3.50996860882
29226,2.94443897917,1.87503171454,4.92783913828
1574,1.09861228867,2.77963536819,3.4954094561
25700,5.27811465923,4.18867122734,4.92882949402
74966,2.56494935746,2.8541837432,3.49936428103
34340,4.09434456222,3.77522133153,3.13517516797
41620,3.93182563272,4.34261843325,5.05339302881
27915,4.35670882669,4.15454581175,3.48074614643
48867,5.52146091786,4.82468411722,4.92273062532
52594,6.0799331951,6.16031996814,5.01684679639
39059,6.83087423465,6.58941360802,4.93806591699
23201,5.48893772616,4.09391241306,4.95664464353
28749,7.2936977206,6.47217584643,5.22016903139
67150,1.94591014906,2.23727861038,3.08416065469
54495,1.60943791243,1.86690469994,3.10446205863
63447,5.32787616879,5.1659409123,5.21963639215
13133,2.30258509299,2.33944042185,3.47996508224
17552,2.48490664979,2.651307402,3.12862179492
37890,7.63771643266,7.56273687248,4.93586403559
4043,1.60943791243,2.12698691991,3.09537937314
49796,9.05835401498,8.42712962233,5.02351072599
14178,6.93244789157,6.99205025224,4.91971864574
80307,4.04305126783,4.15234457115,4.98715615141
21871,8.46716225781,7.90049811431,4.98483016758
79173,4.52178857705,5.07776285882,3.50367165774
18379,5.5490760849,5.70263458047,5.06086875921
14716,4.53259949315,4.34740561162,3.7751352056
42931,1.94591014906,2.36584637115,3.49892296889
36432,1.79175946923,3.09788090157,4.93739102831
28862,6.6147256002,5.49429265318,3.53849635395
41578,1.38629436112,2.50753427844,3.10540154953
89514,2.8903717579,4.93810776418,4.01937102533
40122,5.7333412769,5.5402375258,5.0665006597
76566,3.09104245336,3.52425299937,4.94546595727
12380,4.69134788223,3.62103188465,3.13725061188
41753,1.09861228867,3.09177023831,3.10931717051
23927,7.3125534981,6.48727068141,5.10364197769
28223,5.02388052085,4.2504029796,3.12323834845
19647,4.86753445046,5.07974641177,3.5078755977
21761,7.5005294854,6.87976365267,4.93101152435
73610,5.2626901889,5.09929701123,4.94850820143
57019,6.84694313959,6.50629545469,4.93082801431
70321,1.79175946923,2.13514413466,3.99934567687
41613,8.04654935728,7.72038320345,5.08761896998
45942,2.83321334406,2.86883337828,3.4244073786
35339,6.68210859745,6.24434818395,4.97678249923
9127,6.29341927885,5.09778401957,3.12379164159
53328,4.1743872699,4.70317304941,3.54441230102
32920,4.18965474203,3.80775265549,4.92511624902
69842,5.90808293817,6.02481768938,3.52737839469
30930,3.4657359028,3.96896924061,3.14129096846
77541,6.39191711339,6.18499290871,4.98640711793
18317,4.91265488574,5.12767825199,4.99834112788
36622,3.52636052462,4.23172612171,3.49891562409
43401,3.43398720449,2.93634592291,3.43565369948
17318,6.99117688712,6.4717388718,4.96185401755
39272,1.38629436112,2.84960876428,3.96632153033
47617,3.97029191355,4.24562683319,3.49886464547
69731,3.80666248977,3.91180220922,3.48624697107
37197,1.09861228867,1.79662981488,3.09327775378
19791,5.98141421125,5.80949493969,4.99313309587
24011,3.09104245336,2.6027277978,3.12249122791
28467,3.4657359028,2.82816176194,5.01397807363
77477,1.79175946923,1.59808992416,3.0496596208
34922,1.60943791243,1.63766736119,3.44841498602
15752,3.55534806149,3.2144537203,4.98117714012
10355,2.99573227355,2.43057424471,3.46427651984
21348,5.24702407216,5.27374161536,4.94400241821
69976,4.33073334029,4.43268361867,3.50808556889
39540,4.92725368516,4.98615295424,3.48675473137
77903,4.1743872699,3.34188316375,3.49375513146
8228,2.63905732962,2.70789060804,3.07820036121
63085,1.79175946923,1.70131743448,3.50313355996
35497,4.91265488574,4.27119399165,3.47150267473
64858,5.0106352941,4.86201198675,3.50609624143
76173,5.87773578178,6.02366170453,4.92025201733
59958,2.77258872224,2.68834206958,3.10225606811
75694,2.3978952728,3.92463803748,3.50158356718
13126,2.19722457734,2.2621482529,3.49693323268
50021,2.99573227355,3.31024656135,3.50441756947
55918,3.58351893846,3.83417306678,4.90805823793
82966,3.49650756147,4.21207586015,4.93869429277
79512,4.63472898823,5.03885435818,3.5101300381
55402,7.34794382315,7.6779137094,3.53317424581
18673,5.84354441703,6.54660676853,4.95596306289
35430,6.3767269479,6.00882430733,5.06213342567
4481,9.56570445711,8.42213593425,4.96618016658
2562,4.84418708646,6.76251927803,3.13696605544
16931,0.69314718056,2.67744487315,3.5219484174
75993,3.49650756147,3.98117847524,3.12197738053
49022,4.48863636973,3.82823630595,4.92606994331
3833,9.06369479163,8.17330463464,5.10986430284
21568,4.86753445046,4.89739248005,4.87120635119
60744,6.10702288774,6.29558484307,5.00226719068
60393,2.63905732962,2.60111535323,3.10787493732
66283,4.51085950652,4.42473828759,4.98863698801
53485,4.58496747867,4.78735648147,4.93621183606
20942,3.87120101091,4.22897366818,3.09609638641
31650,4.09434456222,3.57137603424,3.4943344163
23111,6.38856140555,5.14306601261,5.00848453285
25059,4.06044301055,3.29342167228,3.06144780532
69970,2.30258509299,2.46737285685,4.98773610521
12813,5.00394630595,4.53283131554,3.1205879527
45402,5.25227342805,5.74790985232,3.43060765833
62688,1.60943791243,1.60460226558,3.08109545357
16369,4.09434456222,3.56528600647,3.13585800723
36138,4.84418708646,4.83444244538,5.09188554402
59911,2.7080502011,2.64156402928,3.06768871367
25020,2.77258872224,2.45377034868,3.61397974619
17745,7.96415571884,7.33971573727,3.55718401992
83206,7.42773884053,7.93890003791,5.11228593262
77614,6.81454289726,6.77708146468,5.01481862195
70477,4.3040650932,4.1147768337,3.49270061974
62679,5.76519110278,5.82916127635,5.11429893623
71073,4.59511985013,4.3151589882,3.54983284959
30796,4.06044301055,4.72572051949,4.96813648393
75976,7.49443021503,7.90631328792,5.02870319975
76897,5.69035945432,5.13303634537,3.79313397327
82304,3.43398720449,3.75505911352,3.61444428906
40152,6.62273632395,6.27799517887,4.99883463421
63773,4.11087386417,4.39133841533,3.50737301112
53414,5.1416635565,5.19083501173,4.94036753266
25579,2.83321334406,2.5011491212,3.45485038194
32618,2.83321334406,2.31864606593,3.09879791739
40499,8.83913175255,8.07772726639,5.00845779333
58734,2.19722457734,2.88585394552,3.5234187231
17038,2.48490664979,3.16998712784,4.93144395868
65518,6.05443934627,5.84796603001,5.07781616308
11300,2.99573227355,2.6125022093,3.14807288524
22518,6.02344759296,4.78817808257,5.10827781117
8363,8.40267980463,7.90234793568,4.97717682822
12780,3.91202300543,3.33713532579,3.48774070399
78785,4.44265125649,4.81532944858,2.86597809106
32356,2.30258509299,1.86791474451,3.50096281392
88950,6.38350663488,6.76988332054,5.12698042246
4186,6.30444880242,5.62149379593,4.94272180711
14128,4.4188406078,4.8436432327,5.03127437829
9964,4.07753744391,2.98855633116,4.95445180538
20765,4.45434729625,4.2855272483,3.17728380542
61802,2.63905732962,2.92850592514,4.92923542972
18329,6.55819780281,6.4739265969,4.98027664501
70451,6.24804287451,6.24426235847,3.28073319987
47374,4.56434819147,5.41743713134,3.51467047352
54430,0.69314718056,1.71488810359,3.51606724288
1868,2.30258509299,3.02632578478,3.20540004132
33793,1.09861228867,2.62806953351,3.06126112099
57369,6.24222326546,6.01444026023,5.01500825198
50127,5.09375020081,4.90891022756,3.98270854903
56077,2.63905732962,3.14149822364,3.4752999736
16385,2.77258872224,2.65912803126,3.06897428809
66877,2.19722457734,2.67323019407,3.11098919833
73524,3.09104245336,2.82028400334,3.14589747172
44462,3.21887582487,3.98208094079,3.04122786168
34417,6.949856455,6.75639818525,4.00772123702
70465,3.93182563272,3.9122328298,4.94440542962
52708,4.58496747867,5.03184253043,3.17982955129
67337,1.60943791243,2.14875538234,3.08586363547
12683,1.09861228867,1.65841260062,3.51366052812
65182,4.02535169074,3.75740343881,5.02257984947
55669,7.14598446771,7.55637088515,5.08579071369
71106,3.58351893846,3.4265990597,3.50728948815
12548,4.56434819147,4.03602645342,3.12060574954
92628,7.92551897979,8.24065342735,4.00520300987
18749,3.36729582999,4.86743135058,2.85323986751
50434,2.19722457734,2.84395340696,3.99321664342
34241,0.69314718056,1.96551049792,3.50573503183
63441,9.65656347256,8.32068961024,5.21444342173
10749,3.40119738166,3.03792918999,4.98409558027
44319,2.19722457734,2.62101648411,3.08405261026
48300,1.94591014906,1.80875700165,2.85465065399
62995,5.9026333334,5.84161681303,3.11658887182
78256,6.47389069635,6.29520764777,5.09873177078
58882,3.17805383035,3.05655110136,3.08821595666
12439,0.69314718056,1.5535868256,3.49444469881
54641,6.19236248947,5.36695511771,3.57467210753
7374,4.09434456222,3.98194573469,3.11121728349
16682,4.97673374242,4.83575956334,4.94013295577
80835,3.66356164613,3.1028911425,3.05259933894
52854,7.74586822979,8.00421268369,5.07431446175
75855,4.91265488574,5.3479913635,4.09306119367
13863,5.47227067367,5.39271979912,3.1511980147
81165,4.38202663467,4.06991619673,4.93507928126
22847,1.38629436112,1.51201624125,2.85554504329
6107,2.94443897917,2.69656484094,3.49118940154
50119,1.60943791243,2.60013228191,3.0270630778
24246,4.64439089914,4.40269322592,5.00527671109
24036,8.64417820317,8.08703904483,5.0000313389
59004,2.19722457734,2.47497854547,3.06100195169
39823,3.89182029811,3.88594259501,3.30144139411
20343,6.67834211465,6.35242012628,4.98629305219
78359,2.48490664979,2.1232941549,3.1286455469
78918,3.09104245336,4.23781804363,3.10085019669
4990,2.19722457734,2.66597462345,3.09077793242
75838,4.83628190695,5.63711468711,3.60108660423
46846,8.49556089129,8.01830518303,3.79631031433
8988,8.23350314023,7.48704787915,4.97087012211
71212,2.07944154168,2.59970551996,3.03067741998
19285,5.64897423816,6.15767335581,5.02408995289
15396,4.59511985013,4.35649950944,5.00949472677
11485,2.7080502011,2.3925080559,3.08273680514
7850,3.7135720667,4.26901332928,3.061147461
5544,3.33220451018,3.27949048035,3.51323886899
60960,3.04452243772,3.70585337064,3.03917333603
77536,4.80402104473,4.05872844185,3.10205127136
25224,3.4657359028,2.74202057907,3.10155144236
59513,2.3978952728,2.36523286122,3.51448595182
